goodreads_book_id,authors,original_publication_year,original_title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
152695,Elin Hilderbrand,2005.0,The Blue Bistro,4.0,156,810,3884,7287,6006
12043770,Darynda Jones,2012.0,Third Grave Dead Ahead,4.39,102,363,3183,11130,16330
28635,"Milan Kundera, Linda Asher",1997.0,L'identité,3.68,237,1212,4819,6027,3073
21569527,Mary E. Pearson,2015.0,The Heart of Betrayal,4.32,143,503,3013,9837,13008
4373,Loung Ung,2000.0,First They Killed My Father: A Daughter of Cambodia Remembers ,4.29,97,317,2344,7297,8825
11166889,"Owen  West, Dean Koontz",1980.0,The Funhouse,3.6,571,2094,6374,5599,4579
36076,Stephen M.R. Covey,2006.0,The SPEED of Trust: The One Thing that Changes Everything,3.97,315,865,3196,4930,5401
43342,Mary Higgins Clark,1998.0,You Belong to Me,3.85,118,864,6230,7507,5298
43255,Betty Mahmoody,1987.0,Not Without My Daughter,4.04,319,843,3725,7250,7071
759900,Lisa Gardner,2003.0,The Killing Hour,4.16,84,414,3516,7849,7754
96977,Piers Anthony,1979.0,Castle Roogna,3.87,141,998,6395,7721,5957
571555,Mary Higgins Clark,1989.0,While My Pretty One Sleeps,3.88,110,751,5855,7489,5427
178599,Joseph Kesselring,1939.0,Arsenic and Old Lace,4.14,246,764,3825,6964,8918
263171,Ellen Schreiber,2007.0,"Dance with a Vampire (Vampire Kisses, #4)",4.01,532,1607,5172,5659,10270
529626,Ken Kesey,1964.0,Sometimes a Great Notion,4.24,229,629,2331,5054,8276
58890,Tamora Pierce,1998.0,Tris's Book,4.07,161,1005,5724,9059,9908
7785194,Sam Harris,2010.0,The Moral Landscape: How Science Can Determine Human Values,3.9,574,923,3055,5551,5153
11450591,Darcie Chan,2014.0,The Mill River Recluse,3.55,436,1758,5588,5788,3025
3381,Douglas Coupland,2003.0,Hey Nostradamus!,3.72,309,1152,4904,6137,3607
10836,Jon Lee Anderson,1997.0,Che Guevara: A Revolutionary Life,4.1,299,473,2502,5120,5777
24766,Scott Westerfeld,2004.0,The Secret Hour,3.8,477,1853,7194,9430,7216
15745371,C.C. Hunter,2014.0,,4.37,186,615,2881,7074,13625
587666,Paulo Coelho,2000.0,Ser Como o Rio que Flui,3.93,303,882,3391,4983,5064
1113545,Brandon Mull,2007.0,The Candy Shop War,4.03,292,941,4482,7137,7925
11915,Kelley Armstrong,2006.0,Broken,4.19,94,649,4566,9748,11146
3112850,Maggie Stiefvater,2008.0,"Lament: The Faerie Queen's Deception (Books of Faerie, #1) ",3.69,885,2740,8144,9603,7452
417780,"Verna Aardema, Leo Dillon, Diane Dillon",1975.0,Why Mosquitoes Buzz in People's Ears: A West African Tale,4.01,558,1196,4493,6195,8737
21064599,Sophie Kinsella,2014.0,"Shopaholic to the Stars (Shopaholic, #7)",3.24,1034,3411,7224,4940,2593
114133,Nora Roberts,2007.0,High Noon,3.94,197,1007,5813,8428,7117
17557913,Tom Rob Smith,2014.0,The Farm,3.53,527,1721,5764,6489,2743
18528190,Rebecca Solnit,2014.0,Men Explain Things to Me,3.93,328,1066,4655,8937,6231
17201104,Kristen Proby,2013.0,Rock With Me,4.3,176,637,4070,11023,15144
7128341,"Carlos Ruiz Zafón, Lucia Graves",1986.0,El príncipe de la niebla,3.66,350,1862,7253,7971,4586
1409344,Alfred Uhry,1986.0,Driving Miss Daisy,4.24,175,449,2636,5479,8207
22457201,Meredith Wild,2013.0,,4.27,165,571,2808,7296,10149
172691,J.D. Robb,1999.0,Conspiracy in Death,4.35,52,281,3308,9228,13056
7053,Alexander McCall Smith,2004.0,In the Company of Cheerful Ladies,4.07,47,347,4549,10476,6905
8296,"Laura Ingalls Wilder, Garth Williams",1953.0,The First Four Years,3.88,371,1783,7756,9222,8963
9293020,R.D. Ronald,2010.0,,3.52,1670,1704,3788,3672,4724
128757,Kathy Reichs,2007.0,Bones to Ashes,3.92,161,863,5748,9323,6266
19351490,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",1857.0,Grimms Märchen,4.14,309,667,3561,6643,8532
262731,"Allan Pease, Barbara Pease",2004.0,The Definitive Book of Body Language,3.97,311,822,3607,6058,5626
11262424,Tammara Webber,2011.0,Between the Lines,3.71,748,2053,7617,9801,6281
72659,Farley Mowat,1963.0,Never Cry Wolf : The Amazing True Story of Life Among Arctic Wolves,4.19,233,478,2850,6418,7884
8437913,"James Patterson, Michael Ledwidge",2010.0,Tick Tock,4.03,153,707,4350,8302,6754
6340471,Michelle Moran,2009.0,Cleopatra's Daughter,4.11,200,713,3727,8267,8028
281350,Kathy Reichs,2002.0,Grave Secrets,3.98,116,699,6159,10006,7322
16280678,Kevin Hearne,2014.0,Shattered,4.28,52,319,2612,7858,8945
2102600,John Scalzi,2008.0,Zoe's Tale,3.73,366,1358,5851,7860,4299
206197,Brad Thor,2007.0,The First Commandment,4.22,140,362,2456,6302,7280
5289,"Oscar Wilde, Merlin Holland",1908.0,Collected Works,4.45,114,242,1746,5241,10609
24019,"Cook's Illustrated Magazine, John Burgoyne, Carl Tremblay",1995.0,"The New Best Recipe: All-New Edition with 1,000 Recipes",4.2,349,658,2477,4524,7998
23308084,Renee Ahdieh,2016.0,The Rose & the Dagger,4.2,212,904,4333,11110,12500
23164927,Peter Clines,2015.0,The Fold,3.82,234,869,3970,6974,3641
24586590,Louise Penny,2015.0,The Nature of the Beast,4.21,127,428,2446,7572,7554
56157,Laura C. Schlessinger,2003.0,The Proper Care and Feeding of Husbands,3.71,892,1233,3326,4700,4233
4789801,Ted Dekker,2009.0,Green,4.03,533,1162,3296,5085,7763
7352220,Yana Toboso,2007.0,黒執事 III [Kuroshitsuji III],4.53,139,270,1567,3850,11822
16043804,Michael J. Sullivan,2013.0,The Crown Tower,4.31,154,339,2089,7511,9224
8477057,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011.0,Daytripper,4.31,264,672,2223,5308,10100
6357022,Cherise Sinclair,2009.0,"Club Shadowlands (Masters of the Shadowlands, #1)",3.99,743,1625,5632,9278,10722
6282753,"Orhan Pamuk, Maureen Freely",2008.0,Masumiyet Müzesi,3.69,785,1664,4030,5480,4641
28815371,Brit Bennett,2016.0,The Mothers,3.87,243,954,5379,10630,5176
406373,"Johann Wolfgang von Goethe, Walter Kaufmann",1832.0, Faust. Der Tragödie erster und zweiter Teil ,3.97,347,1202,4570,7299,7381
16172634,Cora Carmack,2013.0,Faking It,3.96,308,1368,6759,12181,9197
106131,Jenny Nimmo,2005.0,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, # 4)",3.89,329,1200,5476,6927,6661
12667194,Shelly Crane,2011.0,Accordance,4.28,243,721,3451,8076,12835
8130839,Andrea Cremer,2012.0,Bloodrose,4.06,803,1428,4421,7104,11164
16297,Agatha Christie,1936.0,Cards on the Table,3.9,112,857,6468,9372,6195
13547289,Rachel Renée Russell,2012.0,Tales From a Not-So-Smart Miss Know-it-all,4.42,318,488,1753,3199,10384
89551,Beverly Cleary,1980.0,Ramona and Her Mother,4.08,199,663,4616,7267,8244
16363,Agatha Christie,1938.0,Appointment with Death,3.84,128,995,7379,9596,5967
73064,Susan Elizabeth Phillips,2004.0,Natural Born Charmer,4.15,211,806,4829,10433,11118
30852,Maxine Hong Kingston,1975.0,The Woman Warrior: Memoirs of a Girlhood Among Ghosts,3.72,531,1686,5293,7098,4851
327194,"Masha, Marie Simchow Stern",1942.0,The Three Little Kittens (A First Little Golden Book),4.28,171,571,3390,4067,10150
38503,Charles Bukowski,1978.0,"Erections, Ejaculations, Exhibitions and General Tales of Ordinary Madness",4.0,244,748,3392,6625,5564
18115061,Samantha Young,2014.0,,4.35,184,543,3487,10942,16111
478894,Terry Brooks,1979.0,The Sword of Shannara Trilogy,3.94,559,1137,3615,5791,6458
23492661,Taylor Jenkins Reid,2015.0,Maybe In Another Life,3.74,401,1451,5446,7760,4525
15802944,Glennon Doyle Melton,2013.0," Carry On, Warrior: Thoughts on Life Unarmed ",4.18,303,633,2471,5449,7665
736131,"Arthur Conan Doyle, David Timson",1914.0,The Valley of Fear,3.98,166,902,5123,8345,6967
3094593,Nora Roberts,2008.0,The Pagan Stone,4.14,252,948,4445,8063,10449
9748274,Charles Dickens,,,3.98,445,904,2935,5051,5737
44644,Stephen R. Covey,1991.0,Principle Centered Leadership,4.07,178,513,2699,4750,5237
2570856,Larry Correia,2009.0,Monster Hunter International,4.04,552,935,3343,7258,7762
11431896,Rae Carson,2013.0,The Bitter Kingdom,4.23,305,728,3720,9702,12202
19674,Tom Clancy,2003.0,The Teeth of the Tiger,3.61,634,1796,5284,5785,4011
61958,Anne McCaffrey,1983.0,Moreta: Dragonlady Of Pern,3.97,160,1091,5900,8016,7916
437885,Diane Muldrow,1992.0,Frosty the Snowman (Little Golden Book),4.34,288,607,2664,3397,10637
102957,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999.0,Preacher: War in the Sun,4.34,239,416,1929,5068,9142
40158,Megan Whalen Turner,2000.0,The Queen of Attolia,4.23,287,768,3519,9091,11634
16842,Christopher Isherwood,1964.0,A Single Man,4.11,298,696,2961,6486,7096
13529055,Christopher Hitchens,2012.0,Mortality,4.12,250,545,2700,6595,6580
312050,Chris d'Lacey,2003.0,Icefire,3.9,514,1488,4916,6064,7366
30831912,Neil Gaiman,2017.0,Norse Mythology,4.12,179,974,6943,17019,14135
49251,Stephen E. Ambrose,1997.0,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,4.19,135,391,2651,6789,7011
107774,Julie Garwood,1987.0,Honor's Splendour,4.22,166,620,3863,8103,10701
10757771,Kody Keplinger,2011.0,Shut Out,3.76,614,2068,6906,8112,6890
16102880,A. Meredith Walters,2012.0,,3.91,575,1389,5401,9407,7595
59813,Nora Roberts,2006.0,Valley of Silence,4.2,204,799,3999,7468,10964
207034,Jeanne DuPrau,2006.0,The Prophet of Yonwood,3.25,1487,4480,8323,5642,3912
20800147,James Patterson,2014.0,Hope to Die,4.14,207,548,2926,6615,7079
6294553,"Kresley Cole, Gena Showalter",2009.0,Deep Kiss Of Winter ,4.23,137,766,4373,8227,12131
15944406,"Holly Black, Eliza Wheeler",2013.0,Doll Bones,3.7,665,1482,5436,6764,4736
11057626,Patricia Cornwell,2011.0,Red Mist,3.75,439,1585,5494,6713,5067
11277218,Alan Bradley,2011.0,I Am Half-Sick of Shadows ,4.09,96,474,4509,11340,7946
12881141,Kristen Ashley,2011.0,Wild Man,4.21,315,1073,5264,12880,15558
23129410,"Joseph Fink, Jeffrey Cranor",2015.0,Welcome to Night Vale,3.87,728,1485,4276,7096,6740
299384,"Michael Teitelbaum, Walt Disney Company",1986.0,,4.32,286,621,2603,3322,10024
110385,Julia Quinn,2001.0,An Offer From a Gentleman,4.08,186,948,5967,11162,10631
18304322,Julie   Murphy,2015.0,Dumplin',3.87,440,1277,5897,9633,6629
23533039,Ann Leckie,2015.0,Ancillary Mercy,4.2,127,448,2512,7399,7322
8038219,Gena Showalter,2011.0,The Darkest Surrender,4.42,125,368,2768,7848,14709
11563,Stephen King,1981.0,Danse Macabre,3.62,562,2114,6754,6623,4731
15762657,Gina L. Maxwell,2012.0,Seducing Cinderella,3.94,457,1516,7170,12569,9714
28184,Alexander McCall Smith,2006.0,Blue Shoes and Happiness ,4.06,68,403,4620,9924,6836
104734,"Eve Ensler, Gloria Steinem",1996.0,The Vagina Monologues,3.86,503,1507,5061,7687,6601
31244,Charles Dickens,1865.0,Our Mutual Friend,4.07,434,986,3803,6936,8500
531262,Evelyn Waugh,1934.0,A Handful of Dust,3.92,279,919,4544,7707,5644
95608,Francine Rivers,1999.0,Leota's Garden,4.07,195,757,3233,5301,6503
6532496,Barbara Delinsky,2009.0,Not My Daughter,3.77,353,1263,5065,6715,4509
50618,Paul Auster,2002.0,The Book of Illusions,3.89,202,867,3905,6909,4479
112756,Karen Marie Moning,1999.0,To Tame a Highland Warrior,4.14,189,985,5043,9766,11385
171020,Wendy Mass,2005.0,A Mango-Shaped Space,4.22,199,677,3404,7449,10130
41950,Maeve Binchy,2002.0,Quentins,3.88,156,836,5405,8045,5137
304,"George Eliot, Edmund White",1876.0,Daniel Deronda,3.82,543,1361,4705,6835,5701
27161845,Elin Hilderbrand,2016.0,,3.73,313,1131,5643,7575,3811
7203690,Susan Mallery,2010.0,Chasing Perfect,3.89,545,1099,4621,6977,6291
97632,Plum Sykes,2006.0,The Debutante Divorcée,3.46,760,2092,5245,4083,3368
265205,"Anonymous, Ronald A. Beers, Ronald A. Beers",1992.0,,4.67,239,207,670,1992,11666
39028,"Douglas Preston, Lincoln Child",2007.0,"The Wheel of Darkness (Pendergast, #8)",3.92,189,1054,5029,8047,6080
25733990,Sylvain Neuvel,2016.0,Sleeping Giants,3.84,397,1445,5873,10371,6029
15795628,Julianne Donaldson,2013.0,Blackmoore,4.17,189,589,2885,7166,7790
47720,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003.0,The Sandman: Endless Nights,4.34,44,321,2890,7372,10933
202292,Olivia Goldsmith,1992.0,The First Wives Club,3.87,325,1145,4869,5603,5812
250729,Maggie O'Farrell,2006.0,The Vanishing Act of Esme Lennox,3.82,303,1182,5192,8710,4744
550720,Sarah Waters,2006.0,The Night Watch,3.67,498,1636,5376,7102,4013
21853645,Jeffrey Archer,2015.0,Mightier Than the Sword,4.09,167,480,2933,7082,5867
31331,Anne Rice,2003.0,Blood Canticle,3.71,695,1790,5467,6164,5433
13060,Carl Hiaasen,2006.0,Nature Girl,3.61,330,1452,6355,7118,3118
11553,Robert McCammon,1991.0,Boy's Life,4.32,175,490,2260,5662,9663
20563,"George Eliot, Joanna Trollope, Hugh Osborne",1859.0,Adam Bede,3.77,650,1475,4959,6999,5340
16235,Chitra Banerjee Divakaruni,1997.0,Sister of My Heart,3.97,154,606,3401,6540,4651
3181564,"Yōko Ogawa, Stephen Snyder",2003.0,博士の愛した数式 ,3.94,173,895,4520,8562,5630
102525,Sue Grafton,1991.0,H is for Homicide,3.89,94,700,7101,10009,6083
221059,Douglas Coupland,2006.0,JPod,3.7,421,1326,4202,5772,3586
32437,Dean Koontz,2003.0,The Face,3.69,330,1514,5945,6246,4231
2714607,Niall Ferguson,2007.0,The Ascent of Money: A Financial History of the World,3.88,293,923,4040,6934,4719
20697471,Jim Gaffigan,2014.0,Food: A Love Story,3.69,430,1425,5561,6520,4062
18079527,Laurie Halse Anderson,2014.0,The Impossible Knife of Memory,3.93,416,1200,4894,8786,6931
19164,"Dante Alighieri, Robert M. Durling",1320.0,Purgatorio,4.01,210,1038,3980,5436,6869
7277715,David Baldacci,2010.0,Deliver Us From Evil,3.98,251,781,4150,7724,6084
13586743,Jonathan Tropper,2009.0,One Last Thing Before I Go,3.75,188,922,4655,7126,3059
6609549,"Julie Anne Peters, C.J. Bott",2009.0,"By The Time You Read This, I'll Be Dead",3.89,552,1532,4554,5877,7047
15801668,Denise Kiernan,2013.0,,3.66,571,1423,5210,6690,3778
21340,"Dean Koontz, Ed Gorman, John Bedford Lloyd",2005.0,Dean Koontz's Frankenstein: City of Night ,3.97,155,849,4348,7307,5921
215540,D.J. MacHale,2005.0,The Quillan Games,4.19,170,627,3294,6225,8560
6820,David Mitchell,2001.0,number9dream,3.92,244,810,3617,7196,4584
3384,Douglas Coupland,1998.0,Girlfriend in a Coma,3.61,480,1681,5070,5655,3429
92227,Stephen King,1996.0,"The Green Mile, Part 1: The Two Dead Girls",4.49,158,346,2156,5708,14581
16200,Mark Dunn,2001.0,Ella Minnow Pea: A Novel in Letters,3.84,415,1433,5335,8613,5939
938544,Steven Erikson,2008.0,Toll the Hounds,4.33,130,396,2221,6261,9449
1430213,Tess Gerritsen,2007.0,The Bone Garden,4.02,174,758,4292,8101,6717
994156,Dee Lestari,2001.0,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",3.83,296,824,2927,3931,3467
23019294,Paul Tremblay,2015.0,A Head Full of Ghosts,3.82,368,1140,4479,7161,4695
22889767,Gretchen Rubin,2015.0,Better Than Before: Mastering the Habits of Our Everyday Lives,3.81,509,1324,4572,7048,5274
18210706,Ben Aaronovitch,2013.0,Broken Homes,4.16,42,372,3087,9696,7269
169959,Raymond E. Feist,1992.0,The King's Buccaneer,3.99,80,665,4471,7167,5794
16248114,"Isabel Allende, Anne McLean",2011.0,El cuaderno de Maya,3.8,262,1043,4678,7452,4105
6609764,Rita Williams-Garcia,2010.0,One Crazy Summer,3.95,423,1039,4319,7762,6676
7011403,Robin Hobb,2010.0,Dragon Haven,4.06,94,647,3866,8148,6663
18035,P.G. Wodehouse,1934.0,"Right Ho, Jeeves",4.31,80,245,2266,7274,8800
3359940,"Pseudonymous Bosch, Gilbert Ford",2008.0,"If You're Reading This, It's Too Late",4.23,229,611,3093,6480,9529
296942,Erin Hunter,2005.0,Moonrise,4.31,208,679,3325,5813,12157
1316382,Jason F. Wright,2007.0,The Wednesday Letters,3.61,584,1912,5540,5913,4023
6371117,"Lili St. Crow, Lilith Saintcrow",2009.0,Betrayals,4.08,443,1217,4834,7822,10543
13134,"James Patterson, Howard Roughan",2007.0,You've Been Warned,3.52,1059,2148,5127,5336,4126
444347,"Blue Balliett, Brett Helquist",2004.0,Chasing Vermeer,3.71,772,2147,6419,7958,6232
53834,Philip Yancey,1995.0,The Jesus I Never Knew,4.18,196,514,2531,5597,7079
80630,Greg Iles,2005.0,Turning Angel,4.11,169,538,3024,7618,6643
7743783,Alice Clayton,2010.0,The Unidentified Redhead,4.04,644,1448,4685,9582,10612
7905977,"Dav Pilkey, George Beard, Harold Hutchins",2010.0,,4.13,642,981,2321,3018,8248
20413,"Robert Louis Stevenson, Tasha Tudor",1885.0,A Child's Garden of Verses,4.3,211,583,3295,5958,11553
9914,Bret Easton Ellis,1994.0,The Informers,3.39,596,2100,5342,4324,2312
22054340,Kiera Cass,2014.0,The Queen,3.93,513,1661,5989,7489,9074
7202829,James Rollins,2010.0,The Devil Colony,4.17,120,454,3020,7510,7485
7469664,"Robert Kirkman, Charlie Adlard",2010.0,The Walking Dead Volume 12,4.34,86,225,2199,5906,8739
20587777,Jane Smiley,2014.0,Some Luck,3.61,592,1467,4222,6013,2974
72657,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",1968.0,Pedagogia do Oprimido,4.25,266,630,2446,5324,8825
17262540,Ian Doescher,2013.0,"William Shakespeare's Star Wars: Verily, a New Hope",3.94,857,765,2672,5202,5816
26085,"Brad Meltzer, Rags Morales, Michael Bair, Joss Whedon",2004.0,Identity Crisis,4.03,635,1018,2943,5442,7391
10866624,Sarah Rees Brennan,2012.0,Unspoken,3.85,779,1738,5487,8716,7699
112520,"Arthur C. Clarke, Gentry Lee",1989.0,Rama II,3.66,507,1612,5312,6335,4015
28859,José Saramago,1991.0,O Evangelho segundo Jesus Cristo,4.26,190,489,2289,5408,8232
13477819,"Lemony Snicket, Seth",2012.0,"""Who Could That Be at This Hour?""",3.83,527,1253,4851,6694,5636
11765920,Kelley Armstrong,2012.0,The Calling,4.1,162,968,5531,9980,10783
10450750,"Bryan Konietzko, Michael Dante DiMartino, Aaron Ehasz, Alison Wilgus, Amy Kim Ganter, Brian Ralph, Corey Lewis, Dave Roman, Elsa Garagarza, Ethan Spaulding, Frank Pittarese, Gurihiru, J. Torres, Joaquim Dos Santos, Johane Matte, John O'Bryan, Joshua Hamilton, Justin Ridge, Kaite Mattila, May Chan, Rawles Marie Lumumba, Reagan Lodge, Tim Hedrick, Tom McWeeney",2011.0,Avatar The Last Airbender: The Lost Adventures,4.41,128,331,1835,3368,8739
18819296,Catherine McKenzie,2013.0,Hidden,3.44,462,1657,5493,5040,1995
7911,Margaret Sidney,1881.0,Five Little Peppers and How They Grew,4.03,380,906,4548,6700,8110
3697927,Jessica Day George,2009.0,Princess of the Midnight Ball,3.92,362,1485,7086,10463,8787
8239301,"Radwa Ashour, رضوى عاشور",2010.0,الطنطورية ,4.32,307,386,1627,4973,8302
334818,Barbara Cooney,1981.0,Miss Rumphius,4.45,190,431,2200,5018,13074
762563,Jim Bouton,1970.0,Ball Four,3.99,445,692,2627,4926,5163
21329,"Bill Willingham, Mark Buckingham, Steve Leialoha, James Jean",2004.0,"Fables, Volume 3: Storybook Love",4.15,282,688,4192,9862,10147
56899,Carlos Fuentes,1962.0,Aura,3.8,351,1152,3966,5269,4253
31312,Harriet Lerner,1985.0,The Dance of Anger: A Woman's Guide to Changing the Patterns of Intimate Relationships,4.02,261,729,3308,5173,5809
900892,Burton G. Malkiel,1973.0,,4.05,186,612,2965,5793,5512
7129588,Jennifer Echols,2010.0,Forget You,3.79,782,2202,6346,7631,7834
16152943,Kelly Elliott,2012.0,,3.98,1469,1776,4215,6941,11586
21796,William Goldman,1974.0,Marathon Man,4.11,135,454,3075,6546,6229
3870943,Julie Klassen,2008.0,The Apothecary's Daughter,3.79,352,1219,5660,7743,4972
16047244,Michelle A. Valentine,2012.0,Rock the Heart,4.01,477,1369,5757,11321,10325
76659,Piers Anthony,1984.0,Bearing an Hourglass,3.94,180,1007,4748,7226,6174
65217,"Claire Huchet Bishop, Kurt Wiese",1938.0,The Five Chinese Brothers,4.18,257,713,3875,5820,9839
9712492,Jamie McGuire,2010.0,Providence,4.0,717,1428,4663,8701,9700
15447,Piers Anthony,1979.0,"The Source of Magic (Xanth, #2)",3.86,154,1060,6002,7780,5724
94804,Arnold Lobel,1979.0,Days with Frog and Toad,4.24,226,602,2734,4341,8543
40470,Cormac McCarthy,1996.0,Cities of the Plain ,4.07,71,460,2986,6938,5246
9305362,C.S. Pacat,2015.0,Captive Prince,3.98,967,1584,5440,9802,11017
40159,Megan Whalen Turner,2006.0,The King of Attolia,4.37,237,537,2663,7505,13407
953260,"Ridley Pearson, David Frankland",2004.0,The Kingdom Keepers,3.91,498,1479,4919,6585,7425
5548,Richard Feynman,1988.0,What Do You Care What Other People Think? Further Adventures of a Curious Character,4.28,124,301,2177,6130,7725
7146335,Paul Murray,2010.0,Skippy Dies,3.72,758,1557,4106,6349,4580
77735,David Weber,1993.0,The Honor of the Queen,4.21,115,390,3100,8232,8419
805023,V.C. Andrews,1982.0,My Sweet Audrina,3.92,434,1356,4769,5906,7137
22027459,A.G. Riddle,2014.0,The Atlantis World,3.93,200,886,4002,6609,5129
8635145,Jessica Shirvington,2010.0,Embrace,4.01,801,1422,4067,7069,9511
192892,Dorothy L. Sayers,1927.0,Unnatural Death,4.11,172,504,3705,7132,7251
92250,Tony Kushner,1992.0,Angels in America: A Gay Fantasia on National Themes: Millennium Approaches (Part One),4.27,331,612,2188,4892,8926
1617875,Dorothy Koomson,2006.0,My Best Friend's Girl,4.02,284,801,3520,6114,6353
330721,Lisa Kleypas,1994.0,Dreaming of You ,4.22,178,765,4268,9165,12013
8725,Ruth Reichl,2001.0,Comfort Me with Apples: More Adventures at the Table,4.02,145,600,3525,7017,5461
138134,John Keats,1820.0,John Keats : The Complete Poems,4.24,225,581,2700,5621,8754
129621,Judith McNaught,1989.0,Almost Heaven,4.33,105,458,2879,6739,11233
823411,Joseph Boyden,2005.0,Three Day Road,4.31,157,366,1854,5823,8118
